ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,   COORD-COOR1,   COORD-COOR2,   COORD-COOR3,       S-Mises
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1248,   20.0000E-03,   100.000E-03,   50.0000E-03,NA,NA,"",   20.0000E-03,   100.000E-03,   50.0000E-03,   578.122E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1247,   20.0000E-03,   150.000E-03,   50.0000E-03,NA,NA,"",   20.0000E-03,   150.000E-03,   50.0000E-03,   403.293E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1246,   20.0000E-03,   200.000E-03,   50.0000E-03,NA,NA,"",   20.0000E-03,   200.000E-03,   50.0000E-03,   252.650E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1245,   20.0000E-03,      250.E-03,   50.0000E-03,NA,NA,"",   20.0000E-03,      250.E-03,   50.0000E-03,   195.710E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1244,   20.0000E-03,   300.000E-03,   50.0000E-03,NA,NA,"",   20.0000E-03,   300.000E-03,   50.0000E-03,   272.669E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1243,   20.0000E-03,   350.000E-03,   50.0000E-03,NA,NA,"",   20.0000E-03,   350.000E-03,   50.0000E-03,   435.114E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1242,   20.0000E-03,   400.000E-03,   50.0000E-03,NA,NA,"",   20.0000E-03,   400.000E-03,   50.0000E-03,   608.905E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1241,   20.0000E-03,   450.000E-03,   50.0000E-03,NA,NA,"",   20.0000E-03,   450.000E-03,   50.0000E-03,   793.408E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1240,   20.0000E-03,      500.E-03,   50.0000E-03,NA,NA,"",   20.0000E-03,      500.E-03,   50.0000E-03,   897.967E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2520,  -20.0000E-03,     -500.E-03,   100.000E-03,NA,NA,"",  -20.0000E-03,     -500.E-03,   100.000E-03,   873.051E-03
